"sch_mansoni.percent_pos","sch_mansoni.bio01"
11.11,22.9
20,22.9
8.33,22.9
7.14,22.9
6.67,22.20633
15,22.20633
16.67,22.20633
16.67,22.20633
11.11,21.1
6.67,21.1
66.67,21.1
66.67,21.9
66.67,21.9
78.57,21.9
78.57,21.9
88.24,21.9
66.67,21.9
100,21.9
100,21.9
100,21.9
33.33,22.62102
4.76,22.62102
4.76,22.62102
7.14,22.62102
9.09,22.4
11.76,22.4
11.76,22.4
10,21.34025
50,22.54095
7.69,22.33012
6.67,22.33012
6.67,22.33012
25,22.33012
14.29,22.5
11.76,22.5
25,22.5
8,20.9
8.33,20.9
25,20.9
16.67,22.65747
10.53,21.21002
50,22.61754
15,22.61754
26.67,22.61754
9.09,22.61754
33.33,21.92316
5.88,21.6
5.56,23.7
7.69,23.7
7.69,23.7
6.67,22.9
6.67,22.9
20,23.85263
5,21.22907
5,21.22907
50,21.22907
9.09,22.68759
10,22.68759
7.69,25.6
2.22,23.4
7.14,23.2
9.09,26.37273
7.14,20.5
4.55,25.52487
4.55,25.52487
25,25.52487
6.25,22.4
6.25,22.4
8.33,23.5
14.29,23.3
14.29,23.3
50,23.3
8.33,23.52112
6.67,24
4.35,25.85235
14.29,25.85235
14.29,25.85235
12.5,25.85235
9.09,23.05026
64.3,22.39842
28.2,17.3
42.6,22.5
16.6,22.4
30.5,22.3
30.5,22.3
15.8,22.6
10.5,22.28307
3.3,22.28307
95,22.59772
3.1,22.59772
10.2,22.59772
10.2,22.59772
12.7,22.59772
9.7,22.59772
9.7,22.59772
18.6,22.59772
18.1,22.59772
18.1,22.59772
18.1,22.59772
16.5,22.59772
16.5,22.59772
14.8,22.59772
18.8,22.59772
18.8,22.59772
3.8,23.2
3.9,23.2
3.9,23.2
3.6,23.2
12.5,23.2
20,23.2
20,23.2
5,23.4
18.2,23.35751
3.7,23.2
11.1,24.3
7.5,24
2.5,23.9
0.7,21.8
19.7,22.4
74.8,22.4
74.8,22.4
47.6,22.4
36.4,22.4
76.4,22.6
76.4,22.6
37.1,22.64763
46.7,22.7243
20,22.6
43.3,22.4
38,22.5
60.7,22.3
41.4,22.2
52.6,22
3.6,22.6
20,22.7
10.1,22.7
17.1,22.7
11.8,22.7
25,22.4
7.1,22.4
15.2,22.4
11.8,22.4
22.1,21.10772
3,20.8
5.9,20
2.9,21.2
51.9,21
51.9,21
13.3,23
24,22.2
2.6,22.8
12.4,22.69824
1.7,22.7
2.4,21.01004
6.9,20.8
6.9,20.8
20.4,21.1
88.6,22.4
95.7,22.4
89.7,22.4
89.7,22.4
87.6,22.4
100,22.41111
86.2,22.4
80.7,22.57663
62.2,22.5
62.2,22.5
75.9,22.5
78.8,22.5
93.3,22.5
75,22.5
50,22.5
50,22.5
50,22.5
100,22.5
100,22.5
50,22.5
50,22.5
50,22.5
20,21.2
61.7,22.86314
41.7,22.3
56.7,22.6
61.7,22.28571
33.3,22.20282
33.3,22.20282
45,22.1
63.3,22.1
8,22.58732
4,21.7
1.7,22.20035
71.5,22.4
33.8,22.3
33.8,22.3
57.4,22.5
87.3,22.3
36.2,22.3
36.2,22.3
72.3,22.2
72.3,22.2
19.6,22.57733
77,22.2
77,22.2
15,23.7
15,23.7
70.3,22.5
70.3,22.5
70.3,22.5
70.3,22.5
70.3,22.5
70.3,22.5
70.3,22.5
70.3,22.5
6.2,22.8
6.2,22.8
82.8,22.5
82.8,22.5
92,22.2
79.2,21.11972
17.6,23.08295
38,22.1
38,22.1
4.9,22.50454
4.9,22.50454
37.7,24.8
52.5,24.9
4.2,24.7
13.4,24.7
0.7,24.9
74.8,25.1
1.3,24.8
5.8,24.7
3,24.9
2.6,24.7
2.7,24.7
21,24.51842
2.5,26.8
2.5,26.8
37.6,24.4
37.6,24.4
0.7,26.1
3.1,27.55657
3.1,27.55657
51,27.55657
30.6,24.8
30.6,24.8
3,26.69738
28,25.42867
28,25.42867
16,25.7
20,27.3
13.5,27.6227
1.9,27.9
4,27.9
4,27.9
7,27.94949
7,27.94949
17,25.1
63.9,28.4
80.4,28.5
76.9,28.5
63.9,28.6
15,28.5
73.3,28.7
31.5,28.7
18.7,28.4
64.5,28.6
19.2,28.3
65,28.6
65,28.6
26.8,28.59548
21.4,28.5
67.6,28.5
71.4,28.5
13.3,28.5
16.3,28.4
65.3,28.4
49.4,28.3
20.4,28.3
61.5,28.39301
0.4,29.6
45,28.5
45,28.5
72.7,28.6
72.6,28.6
51.5,26.3
51.5,26.3
70,27.2
47,28.5
47,28.5
50.4,28.8
80.6,28.8
75.4,28.8
48.8,28.8
44.4,28.8
43.8,28.8
47.4,28.8
43.9,28.8
75,28.5
56.5,28.5
80.3,28.5
80.3,28.5
45.8,28.5
76.9,28.5
50,28.5
50,28.5
57.9,28.5
0.25,28.4
0.25,28.4
62.8,28.4
32.1,29.32135
43,29.3
51,29.3
39.9,29.5
17.9,29.57566
33.3,28.7
54.8,28.8
40.6,28.7
52.6,28.7
52.6,28.7
53.5,28.7
63.8,28.5
63.8,28.5
56.5,28.5
70,28.7
70,28.7
46.2,28.4
8.2,27.47356
8.2,27.47356
26.9,28.2
26.9,28.2
5.5,28.55926
5.9,28.9
23.8,28.8
23.8,28.8
23.8,28.8
48.2,28.4
48.2,28.4
10.7,28.59831
100,28.5
100,28.5
90.9,28.4
85,28.4
83.3,28.5
83.3,28.5
51.6,28.7
85.2,28.3
55,28.5
100,28.5
100,28.5
66.7,28.5
22.7,28.5
96,28.5
94.7,28.5
70.2,28.5
21.4,28.5
72.7,28.5
100,28.5
68.8,28.5
21.4,28.5
72.7,28.5
100,28.5
68.8,28.5
24.37,28.4
75.49,28.4
77.14,28.4
72,28.4
68.58,28.4
46.15,28.5
41.79,28.5
73.91,28.5
90,28.5
58.33,28.5
48.72,28.5
100,28.2
31.37,28.2
43.33,28.2
31.25,28.2
20,28.2
9.09,28.2
40,28.2
75,28.2
65.22,28.2
36.36,28.2
36.54,28.2
10.75,28.3005
11.5,28.3005
34.47,28.3005
42.41,28.3005
54.49,28.3005
33.28,28.3005
6.76,28.5
55.51,28.5
84.52,28.5
89.15,28.5
80,28.5
62.8,28.5
52.8,28.5
52.8,28.5
78.7,28.6
89.1,28.4
89.1,28.4
85.9,28.3
80.5,28.4
87.9,28.2
87.1,28.3
25.2,28.6
30.1,28.5
30.9,28.4
36.4,28.3
59,28.3
59,28.3
72.9,28.5
41.9,28.5
41.9,28.5
58.7,28.5
2.6,28.2
2.6,28.2
16,28.5
16.5,28.6
38.8,28.5
45.8,28.6
2.7,28.6
35.4,28.55134
35.4,28.55134
47.6,28.5
47.6,28.5
9.4,28.5
9.4,28.5
40,28.5
40.4,28.5
24.3,28.5
24.3,28.5
9.5,28.4
49.2,28.4
36.5,28.4
36.5,28.4
54.7,28.4
17.3,28.3
17.3,28.3
32.3,28.3
18.6,28.3
14.4,28.3
14.4,28.3
36,28.2
46.2,28.4
25,28.2
6.6,28.4
6.6,28.4
49.2,28.2
36.5,28.3
50.5,26.3
62.9,28.6
47.3,27.2
5.7,28.55134
31,28.55134
58.4,28.55134
67.5,28.55134
62.1,28.55134
47,28.55134
47,28.55134
20.3,28.7
61.7,28.7
61.7,28.7
82.2,28.7
85.3,28.7
83.1,28.7
83.1,28.7
59.7,28.7
10.5,28.7
2.1,28.7
2.1,28.7
6.8,28.7
3.9,28.7
5.6,28.7
5.6,28.7
75.7,28.7
6.4,28.7
17.3,28.6
17.3,28.6
3.1,28.7
3.7,28.7
4.2,28.6
4.2,28.6
12,28.6
12,28.6
5.7,28.6
8.5,28.6
8.9,28.6
4.6,28.6
5.7,28.6
78.6,28.5
4.2,28.6
12.5,28.50051
12.5,28.50051
5.1,28.59983
18.4,28.5
2.5,28.5
2.5,28.5
12.2,28.5
90.8,28.8
13.8,28.5
91.3,28.7
91.3,28.7
16.9,28.4
86.5,28.5
8.7,28.5
36.8,28.4
36.8,28.4
65.9,28.5
24.4,28.5
5.9,28.5
35.8,28.4
35.8,28.4
7.6,28.5
7.6,28.5
10.9,28.4
84.2,28.7
20.5,28.4
11.1,28.4
4.3,28.4
4.3,28.4
93.7,28.7
69.8,28.4
69.8,28.4
50.9,28.4
5.9,28.3
15.8,28.4
12.6,28.4
12.6,28.4
16.7,28.4
12.3,28.4
12.3,28.4
89.3,28.7
89.3,28.7
13.5,28.4
96.6,28.6
9.4,28.3
9.4,28.3
11.8,28.3
2.5,28.3
5.1,28.3
79.6,28.7
35.3,28.5
43.4,28.6
43.4,28.6
81.3,28.5
81.3,28.5
36,28.3
44.7,28.4
8,28.5
36.6,28.4
17.3,28.7
0.7,28.98226
0.5,26.6
2.5,26.1
0.3,26.7
3.9,26.2
3.9,26.2
0.9,26.2
0.46,26.1
0.46,26.1
2.3,25
0.2,25.7
28.6,25.7
33.6,25.7
51.9,25.7
51.9,25.7
26.2,25.7
0.5,26.2
5.4,25.85744
0.5,26.3
35,25.3
4.9,25.47409
4.9,25.70052
0.6,25.88374
7.4,24.68826
0.7,25.2
9.9,25.9
38,26.1
3.6,26.20156
14.1,26.2
19,26
1.1,26.6
7,26.4
12.6,25.6
27.5,25.6
25,26.71537
2.9,26.80155
0.7,27.4
40,24.90103
2.5,25.9
10.6,25.9
70,24.7
80,24.7
78,24.7
78,24.7
50,24.7
50,25.7
46,26.4
22.2,27.29442
10.6,28.2
10.6,28.2
10.6,28.2
15.8,28.1
14.8,27.2
14.8,27.2
18.4,28.4
18.2,26.7247
63.2,28.15263
63.2,28.15263
49.5,28.3
49.5,28.3
100,28.1
100,28.1
100,28.1
4.8,27.30459
21.4,27.8
21.4,27.8
30,28
1.3,27.1
33.3,27.3
1.3,27.57875
3.9,27
42,28.4
0.3,29.7
66,26.3
72,26.31293
80,26.3
80,26.3
44,26.3
52,26.4
36,26.4
36,26.4
2,24.5
38,26.3
38,26.3
28,26.7
28,26.9
28,26.9
0.2,25.3
0.2,25.3
80,27
91.5,27
86.9,27
10.1,26.3
9.1,26.3
1.4,26.3
10.1,26.3
9.1,26.3
1.4,26.3
59.6,27.4
62,27.6
72,26.7
100,27.6
100,27.6
100,27.6
96,27.6
94,27.6
95,27.6
95,27.6
94,27.6
75.4,27.6
81.5,27.6
96.6,27.6
100,27.6
95.2,27.6
95.2,27.6
100,27.6
90.8,27.6
60,27.6
98.6,27.6
98.4,27.6
95.8,27.6
100,27.6
97.6,27.6
97.6,27.6
92.7,27.6
91,27.6
85.1,27.6
83,27.6
85,27.6
97.8,27.6
97.8,27.6
26.7,27.6
26.7,27.6
63.2,27.6
80.5,27.6
80.5,27.6
69.4,27.6
62.2,27.6
62.2,27.6
49.1,27.6
26.7,27.6
26.7,27.6
63.2,27.6
80.5,27.6
80.5,27.6
69.4,27.6
62.2,27.6
62.2,27.6
49.1,27.6
26.7,27.6
26.7,27.6
63.2,27.6
80.5,27.6
80.5,27.6
69.4,27.6
62.2,27.6
62.2,27.6
49.1,27.6
16.9,27.6
16.9,27.6
67.1,27.6
51.5,27.6
79.7,27.6
59.7,27.6
59.7,27.6
63,27.6
15.8,27.6
15.8,27.6
30.4,27.6
41.4,27.6
61.5,27.6
61.5,27.6
23.1,27.6
47.6,27.6
55.4,27.6
55.4,27.6
34.6,27.6
75,27.7
75,27.7
56.1,27.7
74,27.53715
70,27.65977
70,27.65977
82,26.90381
68,27.7
68,27.7
10.2,27.4
1.3,27.4
10.2,27.4
1.3,27.4
98.5,27.6
98.5,27.6
66,27.8
1.3,28.2
5.6,17.68377
2.2,17.3
3.5,17.15141
6,18.2
6.8,17.5
18.4,17.66702
7.7,17
7.7,17
0.3,20.76197
2.1,19.7
2.1,19.7
6.6,20.73398
0.5,19.95775
3,19.48607
3,19.48607
5.4,16.2
5.4,16.2
6.8,19.3
17.8,17.18697
12.9,17.3246
12.9,17.3246
0.4,19.75458
0.4,19.3775
0.4,17.77926
1.1,16.66296
0.8,19.7413
0.4,14.29084
0.4,14.29084
4.5,18.92662
1.6,18.23774
0.7,19.7
0.7,19.7
13.8,19.62004
27,26.5
13,28.4
4,25.2
14,26
14,26
11,26.1
28,25.3
3.6,25.76825
9,25.4384
9,25.4384
1,25.4384
15,27.2
2.4,26.34729
2.4,27.18014
2.4,27.3
2.4,27.2
2.4,27.2
16,27.2
3,27.12707
23,28
23,28
4,26.4
4,25.7
1.4,27.1
2,26.57556
28,22.8
28,22.8
15,21.7
8,22.4
8,22.4
4,26.1
4,26.1
4,26.1
7.4,27.08748
0.4,27.03281
0.4,27.03281
3,25
20.8,26.4
20.8,26.4
4.8,26
6.6,22.76943
4.3,25.30103
52.2,28.1
78.6,28.1
87.1,28.1
87.1,28.1
78.3,28.1
61.8,28.1
14.7,26.1
11.4,26.1
32.4,25.8
36.8,25.9
21.6,25.9
37.5,22.76943
15.4,24.5
4.1,24.48515
10.8,24.5
1.9,24.10086
6.14,27.0214
3.57,27.18076
3.57,27.18076
1.1,27.31155
5.3,27.28276
5.3,27.28276
2.9,27.29072
2.9,27.29072
1.7,27.3
4,27.0214
4,27.0214
1.35,27.18076
6.39,27.4
6.39,27.4
1.5,23.1
3,23.1
1.5,23.1
12.7,26.5
15.8,26.5
2.3,24.88024
3,22.25849
0.3,26.24564
9.9,23.9
0.8,25.2
0.9,25.2
1.4,25.2
1.4,25.2
4.5,26.78275
8,26.69075
0.5,26.37374
1.1,27.27625
9.1,22.61121
8.8,22.61121
21.7,22.61121
3.7,22.61121
1.3,26
0.8,26
0.46,21.64542
0.46,21.64542
0.46,21.64542
19.05,26.05729
33.3,26.08426
0.4,27
1.3,26.8
1.3,26.8
1.1,27.6
0.9,25.2
0.2,25.2
2.7,25.2
2.7,25.2
5.6,25.2
3.2,25.2
3.2,25.2
1.4,25.2
0.7,25.3
0.23,27.2
0.2,26.00312
1.8,25.2
1.8,25.2
0.8,25.2
0.8,29
28.5,29
3,29
2,28.8
2,28.9
18.4,28.78927
3.3,28.8
24,28.9
24,28.9
3.3,28.9
26,28.9835
6.5,28.9835
6.5,28.9
5.1,29
14.9,29
23.7,29
37.9,29
8.3,29
8.3,29
8,29.1
3.1,29.1
3.1,29.1
4.4,29.1
14.6,29.1
11,29.1
11.4,29.1
9.5,29.1
15.2,29.1
19.2,29.1
26.3,29.1
24,29.1
24,29.1
48,29
48,29
10.5,29
10.5,29
18.7,29
26.8,29
36,29
28.3,29
3.3,29
3.3,29
3.3,29
2,28.7
2.1,29
41.4,29.1
41.4,29.1
23.3,29.1
23.3,29.1
14.1,29
14.1,29
0.03,29.3
0.4,29.4
5.9,29.5
19.5,29.5
1.9,27.7
0.9,29.3
0.9,29.3
7.7,28.2
83,22
63,22
77,22
75,21.9
12.5,21.9
90,21.89934
85,21.87578
86.4,21.87578
11.3,22.6
10.5,22.7
10.5,22.7
87,21.8
5.1,21.8
5.1,21.8
94,21.9
94,21.9
6,21.9
96,21.7
86.1,21.7
61.1,21.9
1.1,21.3
1.1,21.3
4,22.66021
1.9,23.3
13.5,23.1
28.5,23.5
7,22.6
16.2,23.3
8,23.4
3.5,24.14383
7.9,23.4
20,24
20,24
9.5,22.58525
29.8,24
34.4,23.1
9.2,24.6
8.8,24.6
14,24.6
14,24.6
100,24.6
5,25.25579
10,25.3
45,25.3
4.8,25.3
5.3,25.3
55,25.2
20,25.4
30,25.3
20,25.7
5,23.60346
5,25.70969
5,24.1
10,25.4
5,25.7
15,24.3
100,24.53719
20,24.6
30,24.3
40,25.2
55,25
1.9,25.15552
0.2,25.15552
2.9,25.1
35,25.1
40,24.3
1.3,25.4
1.3,25.4
75,25.5
20,24.84769
5,23.5
10,24.79652
5,24.7
60,24.4
25,24.3
10,22.4
10,24.2
5,24.26645
5,23.8
5,24.7
30,23.7
50,26.32096
14.2,26.32096
14.2,26.32096
20.8,26.32096
15.9,26.32096
20,24.6
5,23.3
5,23.1809
20,24.83933
40,25.9
5,23.9
18.3,24.7
12.5,24.1
11,25.2
3.3,22.65662
3.3,22.65662
1.3,24.32231
6.7,23.5
16.2,23.5
40,23.5
18.5,23.5
2.3,23.5
11.4,23.5
4.5,24.10536
3.3,24.4
0.5,25.8
0.1,24.6163
0.1,25.8
1.3,24.7
3.8,26.6
1,22.7
0.5,24.5
0.8,24.4
7.1,22.65478
55,27.74479
31.8,26.3
31.8,26.3
66.7,26.3
4,27.3
100,27.3
90,27.3
90,27.3
90,27.3
7.3,27.7
7.3,27.7
21.2,27.3
21.2,27.3
22.2,27.6
11.1,27.6
11.1,27.6
40,27.6
11.8,27.7
23.9,27.7
23.9,27.7
25,27.7
11.6,27.7
8.3,27.5
10.3,27.7
22.7,27.7
22.7,27.7
22.7,27.7
22.7,27.7
22.7,27.7
1.1,26.3
20.8,26.3
24.1,26.3
24.1,26.3
8.6,26.3
8.6,26.3
8.6,26.3
6.9,27.7
29.2,27.7
16.7,27.7
16.7,27.7
7.4,27.6
7.4,27.6
7.4,27.6
7.4,27.6
7.4,27.6
4.3,27.6
4.3,27.6
16.7,27.6
10.8,27.7
10.8,27.7
28.6,27.7
10,27.7
7.1,27.6
12.5,27.6
12.5,27.6
10,27.6
7.1,29.3
10.9,27.2
28.1,27.2
2.2,27.2
15.1,27.2
70.9,27.8
70.9,27.8
62.2,27.8
41.8,27.8
41.8,27.8
22.8,27.8
53.8,27.8
28,26.4
28,26.4
27.1,26.4
22.8,26.4
17.1,26.4
17.1,26.4
33.3,26.4
10.1,26.8
4.4,26.8
9.1,26.8
29.1,27.3
10.1,27.2
25.4,27.2
70.5,27.3
2.1,27.2
14.3,27.2
1.6,27.2
3.6,27.2
20.9,27.2
4.8,27.2
0.9,27.2
4.8,27.2
2.5,27.2
2.9,27.2
3.6,27.2
4,26.83643
2.5,26.79106
1.6,26.87917
0.9,26.97332
1.3,26.91284
0.5,26.9
2.4,26.81709
2.4,26.81709
2.5,26.95897
1.3,26.95897
3.8,27.03191
1.2,26.7
1.5,27
1.1,27
0.5,26.9
1,27
1,27
2.5,26.8
1.9,27
1.8,27
1.1,27.1
5.5,27.03362
5.5,27.03362
0.6,27.03356
2.1,27.11214
5.1,27.07385
18.3,27
1.3,27.08308
18.6,27
8.1,27
1.8,26.9
1.9,27.11618
33.3,27.1
14.3,27.1
2.3,27.1
2.6,27.18545
2.6,27.18545
1.1,27.2
2,27.2
2.1,27.2
4.7,27.2
0.6,27.1
0.9,27.09024
0.6,27.1
1.1,27.09024
0.8,27.1
5,27.09024
2.2,27.1
6,27.1
0.5,27.20188
18.5,27.24286
7,27.2
7.1,27.2
1,27.24286
4.7,27.24286
2.1,27.24286
4.7,27.24286
2.4,27.2
10.2,27.12055
10,27.12055
10,27.12055
5.8,27.12055
6.3,27.12055
0.6,27
0.9,27.3
0.9,27.3
4.4,27.3
2,27.3
37.5,27.2
9.8,27.2
1.7,27.2
4.1,27.24393
4,27.24393
2.6,27.14521
14.9,27.3
13.5,27.3
4.2,27.3
1.7,27.2
16.9,27.2
1.8,27.2
1.8,27.2
43,27.2
2.1,27.2
1.9,27.2
3.9,27.3
0.8,27.4
27.7,27.40085
1,27.6
1.5,26.9
32,26.7
2,27.7
39,26.3
39,26.3
2,27.8
7.3,27
3.6,27.2
2.6,26.6
1.3,26.6
76.2,27.6
19.7,27.6
29.2,27.6
27.8,27.6
5.8,26.6
3.9,27.2
0.8,27.3
18.2,27.8
7.1,27.8
7.1,27.8
12.3,27.8
14.3,27.7
8.3,27.7
8.3,27.7
11.1,27.7
20,27.8
17.5,27.3
33.6,27.3
14.3,27.3
31.5,27.3
6.4,27.3
50,27.4
12.5,27.4
40,27.4
40,27.4
25,27.4
100,27.4
100,27.4
2.7,27.80542
16.8,27.9
29.5,27.9
16.8,27.9
29.5,27.9
16.8,27.9
29.5,27.9
6.3,27.8
7.1,27.8
92.6,27.4
68.6,27.4
48.5,27.4
8.7,27.9
0.6,27.4
33.3,27.9
16.7,27.9
18.2,27.9
18.2,27.9
55.6,27.9
36.4,27.9
25,27.9
25,27.9
33.3,27.9
60,27.9
77.8,27.4
77.8,27.4
60,27.4
87.5,27.4
75,27.4
75,27.4
100,27.4
85.7,27.4
100,27.4
100,27.4
100,27.4
100,27.4
25,27.76481
12.5,27.76481
12.5,27.76481
12.5,27.76481
12.5,27.76481
0.7,27.2
43,27.30339
12.2,27.30339
38.4,27.30339
19.8,27.30339
35,27.30339
34.8,27.3966
46,27.9
53.2,27.4
57.1,27.4
29.3,27.4
29,27.4
19.7,27.4
12.6,27.2
13.5,27.2
79.4,27.4
82.1,27.4
12.5,27.2
25,27.2
20,27.2
16.7,27.2
7.1,27.2
23.1,27.2
23.1,27.2
9.1,27.77929
34.5,27.4
9.9,27.4
9.5,27.4
6.3,27.4
10,27.4
83.5,27.4
27.2,27.4
39.5,27.4
49.3,27.4
11.4,27.8
38.5,27.4
10,27.4
8.9,27.4
8.3,27.4
63.8,27.4
19.8,27.4
32.3,27.4
32.2,27.4
10,27.7
27.3,27.7
27.3,27.7
20,27.7
27.3,27.4
4.9,27.4
2.8,27.4
15.4,27.8
9.1,27.8
33.3,27.8
33.3,27.8
78.6,27.3
92.3,27.3
92.3,27.3
92.3,27.3
90.9,27.3
87.5,27.3
81.8,27.3
81.8,27.3
83.3,27.3
83.3,27.3
23,27.4
5.8,27.4
7.6,27.4
11.4,27.4
31.3,27.76231
31.3,27.76231
75,27.5
100,27.5
100,27.5
100,27.5
100,27.5
100,27.5
100,27.5
100,27.5
90.9,27.5
90.9,27.5
2.3,27.43963
16.7,27.8
14.3,27.8
38.5,27.8
25,27.8
54.5,27.8
63.6,27.8
63.6,27.8
58.3,27.8
66.7,27.8
100,27.8
100,27.8
24.3,27.8
51.3,27.8
24.3,27.8
51.3,27.8
24.3,27.8
51.3,27.8
16.7,27.7
10,27.7
7.7,27.7
7.7,27.7
33.3,27.7
25,27.7
33.3,27.7
33.3,27.7
30.8,27.3
30.8,27.3
3.4,27.6
3.4,27.6
3.4,27.6
3.4,27.6
3.4,27.6
3.4,27.6
12.6,27.4
2.2,27.4
2.5,27.4
11.5,27.4
16.7,27.6
8.3,27.6
8.3,27.6
25,27.6
25,27.6
16.7,27.6
10.2,27.5
28.8,27.4
4.8,27.4
7.1,27.4
5,27.4
7.9,27.5
4.8,27.5
4.8,27.5
14.7,27.4
6.7,27.41019
6.7,27.41019
20,27.41019
2.9,27.4
5.3,27.4
7.4,27.4
6.1,27
4,28.2
4,28.2
1,27.5
3.6,27.5
5.4,27.42618
0.7,27.4
1.4,27.4
2,27.5
4,26.50611
4,26.50611
26.9,27.4
1.8,27.1
34.4,27.4
34.4,27.4
29.5,27.22828
2.8,26.9
5.7,26.8
4,27.9
23.7,27.9
1.3,27.86108
23.7,27.86108
2.4,26.94771
0.9,27
1.5,27.4
0.9,27
0.9,27
2.4,27
4.8,27.8
3.7,26.73638
1.3,27.8
6.9,26.8
9.1,27.6
1.5,26.8
19.1,28.2
0.7,26.9
1.4,26.9
0.6,28
3.3,27.8
4.2,27.8
3.5,27.8
5.3,27.8
0.7,27
14.6,28.04
33.3,28.04
29.4,27.1
8.1,27.4
8.1,27.4
0.7,26.8
5.3,28
2.4,28
2.2,27.9
0.6,28.5
1.3,27
2.8,27
0.5,28
1.1,28
3,27.4
3,27.4
1.5,27
10,28.7
2.5,27.9
1.3,27.7
21.4,27.9
16.7,27.9
12.5,27.8
12.5,27.8
0.7,28.32138
3.7,27.8
2.4,27.7
78.7,27.2
0.8,27
16.7,27.8
20,27.8
10,28.4
1.9,28.4
8.3,27.7
7.7,27.7
6.7,27.7
22.2,27.7
22.2,27.7
8.3,27.7
22.2,27.7
22.2,27.7
2.8,27.6
2.6,26.8
2.4,26.8
26.8,26.9
33,26.9
13.4,26.9
1.2,27.1
5.1,26.89611
5.6,26.7
13.4,26.7
52.8,27.1
33.8,27.1
2.7,26.6
88.6,26.6
0.7,27.1
1.4,27.9
31.1,27.2
33.8,27.2
79.8,26.4
69.8,26.4
69.5,26.4
95.1,26.5
66.9,26.5
49.2,26.5
88.5,26.5
63,26.5
